media_ID,media_ok,media_type,media_titre,media_playlist,media_pseudo,media_affiche,media_date_sortie,media_realisateurs,media_acteurs,media_genre,media_nationalite,media_annonce,media_nbSaison,media_synopsis,media_nbVisite,media_date_ajout,media_date_last_mod,media_nbCom,media_lien_amazone,media_etat,media_supprimer,media_youtube,media_youtube2,media_youtube3
159,0,film,Sur la piste du Marsupilami,http://gdata.youtube.com/feeds/api/playlists/niet?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/86/13/20/20024574.jpg,2012,Alain Chabat,"Jamel Debbouze, Alain Chabat, Fred Testot, Géraldine Nakache, Lambert Wilson","Comédie, Aventure & Famille",France,http://www.allocine.fr/blogvision/19309721,,"Quand Dan Geraldo, reporter en quête de scoop, arrive en Palombie, il ne se doute pas qu'il va faire la plus incroyable des découvertes? Avec Pablito, guide local plein de ressources, ils vont aller de surprise en surprise au cours d'une aventure trépidante et surtout révéler une nouvelle extraordinaire : Le Marsupilami, animal mythique et facétieux, existe vraiment !!!",220,1352792983,,0,",B007Q0JM0G",0,0,http://www.youtube.com/watch?v=ihAmRtOhy6M,,
160,1,film,L'Homme aux poings de fer,http://gdata.youtube.com/feeds/api/playlists/QSI_XhxZ8mfII_OgQdiVzZflHIUVe6JI?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/94/55/46/20337739.jpg,2013,RZA,"RZA, Russell Crowe, Lucy Liu, Dave Batista, Pam Grier",Action & Aventure,U.S.A. & Hong-Kong,http://www.allocine.fr/blogvision/19404054,,"A son arrivée dans un village de la Chine féodale, un forgeron est contraint à se battre pour lui-même et pour les villageois, qu'il est amené à défendre contre de redoutables guerriers...",1418,1352793029,,0,",B009XRNL3Y",1,0,http://www.youtube.com/watch?v=jFuH0RteCNc,,
163,1,film,Orange mécanique,http://gdata.youtube.com/feeds/api/playlists/6178DDD12DDF63D9?alt=rss,bibi,http://images.allocine.fr/medias/nmedia/18/36/25/34/18465555.jpg,1972,Stanley Kubrick,"Malcolm McDowell, Patrick Magee, John Clive, Paul Farrell, Michael Bates","Science fiction, Drame & Thriller",Grande-Bretagne & U.S.A.,http://www.allocine.fr/blogvision/19216572,,"Au XXIème siècle, où règnent la violence et le sexe, Alex, jeune chef de bande, exerce avec sadisme une terreur aveugle. Après son emprisonnement, des psychanalystes l'emploient comme cobaye dans des expériences destinées à juguler la criminalité...",234,1353672788,,0,",B00004UPNZ",1,0,http://www.youtube.com/watch?v=Tys3BFPmxIg,,
165,1,film,Zero Dark Thirty,http://gdata.youtube.com/feeds/api/playlists/i7c3QE0vQzmV7D6R4Inwf-59Tbm105ta?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/94/54/11/20365978.jpg,2013,Kathryn Bigelow,"Jessica Chastain, Jason Clarke, Joel Edgerton, Jennifer Ehle, Mark Strong",Thriller & Action,U.S.A.,http://www.allocine.fr/blogvision/19433295,,Le récit de la traque d'Oussama Ben Laden par une unité des forces spéciales américaines...,168,1358862459,,0,",B002R1GI5Q",1,0,http://www.youtube.com/watch?v=A-s7wo5L_RM,,
166,0,film,Gangster Squad,http://gdata.youtube.com/feeds/api/playlists/SAAn8VWf90nb0GbyZVTklUIATo7uj6Om?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/92/13/72/20446220.jpg,2013,Ruben Fleischer,"Ryan Gosling, Josh Brolin, Sean Penn, Emma Stone, Anthony Mackie","Action, Thriller & Drame",U.S.A.,http://www.allocine.fr/blogvision/19415289,,"Los Angeles, 1949. Mickey Cohen, originaire de Brooklyn, est un parrain impitoyable de la mafia qui dirige la ville et récolte les biens mal acquis de la drogue, des armes, des prostituées et ? s'il arrive à ses fins ? de tous les paris à l'ouest de Chicago. Tout ceci est rendu possible par la protection, non seulement des hommes de mains à sa solde, mais également de la police et des hommes politiques qui sont sous sa coupe. Cela suffit à intimider les policiers les plus courageux et les plus endurcis? sauf, peut-être, les membres de la petite brigade officieuse de la LAPD dirigée par les Sergents John O'Mara et Jerry Wooters qui, ensemble, vont tenter de détruire l'empire de Cohen.",88,1358867424,,0,",B00B0SNKZS",1,0,http://www.youtube.com/watch?v=bh_XM9XKs8E,,
167,1,film,Django Unchained,http://gdata.youtube.com/feeds/api/playlists/cpBBg8UA1Oxz7973OVcCzyBR-caH7hCQ?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/90/08/59/20366454.jpg,2013,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson",Western,U.S.A.,http://www.allocine.fr/blogvision/19353314,,"Dans le sud des États-Unis, deux ans avant la guerre de Sécession, le Dr King Schultz, un chasseur de primes allemand, fait l'acquisition de Django, un esclave qui peut l'aider à traquer les frères Brittle, les meurtriers qu'il recherche. Schultz promet à Django de lui rendre sa liberté lorsqu'il aura capturé les Brittle ? morts ou vifs.<br/>Alors que les deux hommes pistent les dangereux criminels, Django n'oublie pas que son seul but est de retrouver Broomhilda, sa femme, dont il fut séparé à cause du commerce des esclaves?<br/>Lorsque Django et Schultz arrivent dans l'immense plantation du puissant Calvin Candie, ils éveillent les soupçons de Stephen, un esclave qui sert Candie et a toute sa confiance. Le moindre de leurs mouvements est désormais épié par une dangereuse organisation de plus en plus proche? Si Django et Schultz veulent espérer s'enfuir avec Broomhilda, ils vont devoir choisir entre l'indépendance et la solidarité, entre le sacrifice et la survie?",165,1358867898,,0,",B00AO0SVXY",1,0,http://www.youtube.com/watch?v=K2XjgsfzDrU,,
168,9,film,Les Misérables,http://gdata.youtube.com/feeds/api/playlists/3C09B3021AFCFFE4?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/91/00/76/20364091.jpg,2013,Tom Hooper,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Helena Bonham Carter",Comédie musicale & Drame,Grande-Bretagne,http://www.allocine.fr/blogvision/19431289,,"Dans la France du 19e siècle, une histoire poignante de rêves brisés, d'amour malheureux, de passion, de sacrifice et de rédemption : l'affirmation intemporelle de la force inépuisable de l'âme humaine. <br/>Quand Jean Valjean promet à Fantine de sauver sa fille Cosette du destin tragique dont elle est elle-même victime, la vie du forçat et de la gamine va en être changée à tout jamais.",120,1358867971,,0,",B00AQ2NYA0",1,0,http://www.youtube.com/watch?v=kS1GQl6jHo0,,
170,9,film,Les Mondes de Ralph,http://gdata.youtube.com/feeds/api/playlists/ppzfvC9k3LHsDjwwfOQH00WHThOxumOO?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/90/32/01/20271941.jpg,2012,Rich Moore,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch, Alan Tudyk","Animation, Comédie & Famille",U.S.A.,http://www.allocine.fr/blogvision/19430311,,"Dans une salle d'arcade, Ralph la casse est le héros mal aimé d'un jeu des années 80. Son rôle est simple : il casse tout ! Pourtant il ne rêve que d'une chose, être aimé de tous?<br/>Vanellope Van Schweetz quant à elle, évolue dans un jeu de course, fabriqué uniquement de sucreries. Son gros défaut : être une erreur de programme, ce qui lui vaut d'être interdite de course et rejetée de tous?<br/>Ces deux personnages n'auraient jamais dû se croiser? et pourtant, Ralph va bousculer les règles et voyager à travers les différents mondes de la salle d'arcade pour atteindre son but : prouver à tous qu'il peut devenir un héros? Ensemble, arriveront-ils à atteindre leurs rêves ?",113,1358869722,,0,",B00ABMZUH0",1,0,http://www.youtube.com/watch?v=Vzsct6VSPu4,,
171,9,film,Monstres and Cie,http://gdata.youtube.com/feeds/api/playlists/76106B829341EA7F?alt=rss,admin,http://images.allocine.fr/medias/nmedia/00/02/36/12/affcie.jpg,2002,"Pete Docter, David Silverman, Lee Unkrich","John Goodman, Billy Crystal, Steve Buscemi, James Coburn, Mary Gibbs",Animation & Comédie,U.S.A.,http://www.allocine.fr/blogvision/19377721,,"Monstropolis est une petite ville peuplée de monstres dont la principale source d'énergie provient des cris des enfants. Monstres & Cie est la plus grande usine de traitement de cris de la ville. Grâce au nombre impressionnant de portes de placards dont dispose l'usine, une équipe de monstres d'élite pénètre dans le monde des humains pour terrifier durant la nuit les enfants et récolter leurs hurlements.<br />Le Terreur d'élite le plus réputé de Monstres & Cie s'appelle Jacques Sullivent, alias Sulli. C'est un monstre cornu de 2m40 de haut à la fourrure bleu-vert tachetée de violet. Une nuit, alors qu'il se trouve à l'""Etage de la Terreur"", il s'aperçoit qu'une porte de placard n'a pas été fermée correctement. Pour vérifier que tout est en place, il l'ouvre, permettant sans le vouloir à Bouh, une petite fille, de pénétrer dans son monde.",104,1358870119,,0,",B0025E86IC",1,0,http://www.youtube.com/watch?v=NBZiPFOxoyA,,
172,1,film,Le Parrain,http://gdata.youtube.com/feeds/api/playlists/dWe52Bhq-SY6EPmiWl2ZcF_lpQnIZwn1?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/35/57/73/18660716.jpg,1972,Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan, Robert Duvall, Sterling Hayden",Policier & Drame,U.S.A.,http://www.allocine.fr/blogvision/19414100,,"En 1945, à New York, les Corleone sont une des cinq familles de la mafia. Don Vito Corleone, ""parrain"" de cette famille, marie sa fille à un bookmaker. Sollozzo, "" parrain "" de la famille Tattaglia, propose à Don Vito une association dans le trafic de drogue, mais celui-ci refuse. Sonny, un de ses fils, y est quant à lui favorable.<br />Afin de traiter avec Sonny, Sollozzo tente de faire tuer Don Vito, mais celui-ci en réchappe. Michael, le frère cadet de Sonny, recherche alors les commanditaires de l'attentat et tue Sollozzo et le chef de la police, en représailles.<br />Michael part alors en Sicile, où il épouse Apollonia, mais celle-ci est assassinée à sa place. De retour à New York, Michael épouse Kay Adams et se prépare à devenir le successeur de son père...<br />",178,1358870636,,0,",B00AXQPJVG",1,0,http://www.youtube.com/watch?v=u36CUncot50,,
173,0,film,Les Evadés,http://gdata.youtube.com/feeds/api/playlists/FAF3E4483AD80377?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/63/30/68/18686447.jpg,1995,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown",Drame,U.S.A.,http://www.allocine.fr/blogvision/19376413,,"En 1947, Andy Dufresne, un jeune banquier, est condamné à la prison à vie pour le meurtre de sa femme et de son amant. Ayant beau clamer son innocence, il est emprisonné à Shawshank, le pénitencier le plus sévère de l'Etat du Maine. Il y fait la rencontre de Red, un Noir désabusé, détenu depuis vingt ans. Commence alors une grande histoire d'amitié entre les deux hommes...",129,1358870826,,0,",B002QD3QNM",1,0,http://www.youtube.com/watch?v=45Sss4oNd5k,,
174,0,film,Toy Story 3,http://gdata.youtube.com/feeds/api/playlists/3B6DF4697573705B?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/63/96/06/19415330.jpg,2010,Lee Unkrich,"Tom Hanks, Tim Allen, Michael Keaton, Jodi Benson, John Ratzenberger","Animation, Aventure & Comédie",U.S.A.,http://www.allocine.fr/blogvision/19097731,,"Les créateurs des très populaires films Toy Story ouvrent à nouveau le coffre à jouets et invitent les spectateurs à retrouver le monde délicieusement magique de Woody et Buzz au moment où Andy s'apprête à partir pour l'université. Délaissée, la plus célèbre bande de jouets se retrouve... à la crèche ! Les bambins déchaînés et leurs petits doigts capables de tout arracher sont une vraie menace pour nos amis ! Il devient urgent d'échafauder un plan pour leur échapper au plus vite. Quelques nouveaux venus vont se joindre à la Grande évasion, dont l'éternel séducteur et célibataire Ken, compagnon de Barbie, un hérisson comédien nommé Larosse, et un ours rose parfumé à la fraise appelé Lotso.",95,1358871053,,0,",B003QCPLDA",1,0,http://www.youtube.com/watch?v=Q9vWyuAX954,,
175,0,film,Les Enfants Loups Ame and Yuki,http://gdata.youtube.com/feeds/api/playlists/wRbSrAl7PFdHUY_hoB404EJ-agZKY29L?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/90/30/39/20090421.jpg,2012,Mamoru Hosoda,"Aoi Miyazaki, Takao Osawa, Amon Kabe, Momoka Ohno, Bunta Sugawara",Animation & Fantastique,Japon,http://www.allocine.fr/blogvision/19351522,,"<u></u>Hana et ses deux enfants, Ame et Yuki, vivent discrètement dans un coin tranquille de la ville. Leur vie est simple et joyeuse, mais ils cachent un secret : leur père est un homme-loup. Quand celui-ci disparaît brutalement, Hana décide de quitter la ville pour élever ses enfants à l'abri des regards. Ils emménagent dans un village proche d'une forêt luxuriante?",113,1358871111,,0,",B009GWWWIQ",1,0,http://www.youtube.com/watch?v=6rghtFsWXS0,,
176,1,film,Le Roi Lion,http://gdata.youtube.com/feeds/api/playlists/A014894F689EAC17?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/85/97/82/19858447.jpg,1994,"Roger Allers, Rob Minkoff","Matthew Broderick, Jonathan Taylor, James Earl Jones, Madge Sinclair, Rowan Atkinson",Animation & Aventure,U.S.A.,http://www.allocine.fr/blogvision/19327769,,"Sur les Hautes terres d'Afrique règne un lion tout-puissant, le roi Mufasa, que tous les hôtes de la jungle respectent et admirent pour sa sagesse et sa générosité. Son jeune fils Simba sait qu'un jour il lui succèdera, conformément aux lois universelles du cycle de la vie, mais il est loin de deviner les épreuves et les sacrifices que lui imposera l'exercice du pouvoir. Espiègle, naïf et turbulent, le lionceau passe le plus clair de son temps à jouer avec sa petite copine Nala et à taquiner Zazu, son digne précepteur. Son futur royaume lui apparaît en songe comme un lieu enchanté où il fera bon vivre, s'amuser et donner des ordres. Cependant, l'univers de Simba n'est pas aussi sûr qu'il le croie. Scar, le frère de Mufasa, aspire en effet depuis toujours au trône. Maladivement jaloux de son aîné, il intrigue pour l'éliminer en même temps que son successeur. Misant sur la curiosité enfantine et le tempérament aventureux de Simba, il révèle à celui-ci l'existence d'un mystérieux et dangereux cimetière d'éléphants. Simba, oubliant les avertissements répétés de son père, s'y rend aussitôt en secret avec Nala et se fait attaquer par 3 hyènes féroces. Par chance, Mufasa arrive à temps pour sauver l'imprudent lionceau et sa petite compagne. Mais Scar ne renonce pas à ses sinistres projets. Aidé des 3 hyènes, il attire Simba dans un ravin et lance à sa poursuite un troupeau de gnous. N'écoutant que son courage, Mufasa sauve à nouveau son fils et tente de se mettre à l'abri en gravissant la falaise. Repoussé par son frère félon, il périt sous les sabots des gnous affolés. Scar blâme alors l'innocent Simba pour la mort du Roi et le persuade de quitter pour toujours les Hautes terres. Simba se retrouve pour la première fois seul et démuni face à un monde hostile. C'est alors que le destin place sur sa route un curieux tandem d'amis...",134,1358871273,,0,",B005F7XCV2",1,0,http://www.youtube.com/watch?v=-KfIYw-D4Iw,,
178,0,film,Vol au-dessus d'un nid de coucou,http://gdata.youtube.com/feeds/api/playlists/53FE2DABE087100C?alt=rss,admin,http://images.allocine.fr/medias/nmedia/00/02/55/99/affiche.jpg,1976,Milos Forman,"Michael Berryman, Jack Nicholson, Louise Fletcher, William Redfield, Peter Brocco",Drame,U.S.A.,http://www.allocine.fr/blogvision/19450310,,Rebellion dans un hôpital psychiatrique à l'instigation d'un malade qui se révolte contre la dureté d'une infirmière.,97,1358872144,,0,",B0049VWLDU",1,0,http://www.youtube.com/watch?v=KKoFv-NSLg4,,
179,0,film,12 hommes en colère,http://gdata.youtube.com/feeds/api/playlists/YHL_DcyrD1DMgX9dVkwsgHyYIoMtXy1i?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/35/24/09/18784292.jpg,1957,Sidney Lumet,"Henry Fonda, Martin Balsam, John Fiedler, Lee J. Cobb, E.G. Marshall",Drame,U.S.A.,http://www.allocine.fr/blogvision/19463834,,"Un jeune homme d'origine modeste est accusé du meurtre de son père et risque la peine de mort. Le jury composé de douze hommes se retire pour délibérer et procède immédiatement à un vote : onze votent coupable, or la décision doit être prise à l'unanimité. Le juré qui a voté non-coupable, sommé de se justifier, explique qu'il a un doute et que la vie d'un homme mérite quelques heures de discussion. Il s'emploie alors à les convaincre un par un.",164,1358872359,,0,",B004EY754W",1,0,http://www.youtube.com/watch?v=J5XbNZ2ylwk,,
180,1,film,Les Affranchis,http://gdata.youtube.com/feeds/api/playlists/dWe52Bhq-Sb-3RgBx2rP-p7MGN8hgiZ2?alt=rss,admin,http://images.allocine.fr/medias/nmedia/00/02/56/92/aff.jpg,1990,Martin Scorsese,"Ray Liotta, Robert De Niro, Joe Pesci, Lorraine Bracco, Paul Sorvino",Policier,U.S.A.,http://www.allocine.fr/blogvision/19451390,,"Depuis sa plus tendre enfance, Henry Hill, né d'un père irlandais et d'une mère sicilienne, veut devenir gangster et appartenir à la Mafia. Adolescent dans les années cinquante, il commence par travailler pour le compte de Paul Cicero et voue une grande admiration pour Jimmy Conway, qui a fait du détournement de camions sa grande spécialité. Lucide et ambitieux, il contribue au casse des entrepôts de l'aéroport d'Idlewild et épouse Karen, une jeune Juive qu'il trompe régulièrement. Mais son implication dans le trafic de drogue le fera plonger...",225,1358872470,,0,",B0038FU6MG",1,0,http://www.youtube.com/watch?v=084E_MnTqaM,,
